DateTime,Power(MW),Supply(MW),Demand(MW),T-1-R,T-1-Y,T-1-B,T-2-R,T-2-Y,T-2-B,T-3-R,T-3-Y,T-3-B,T-4-R,T-4-Y,T-4-B,T-1(MW),T-2(MW),T-3(MW),T-4(MW)
2019-05-18 09:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 10:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 11:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 12:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 13:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 14:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 15:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 16:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 17:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 18:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 19:00:00,33,23,23,170,170,170,130,130,130,140,140,140,40,40,40,8.5,6.5,7,2
2019-05-18 19:30:00,,,,,,,,,,,,,,,,,,,
2019-05-18 20:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 21:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 22:00:00,,,,,,,,,,,,,,,,,,,
2019-05-18 23:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 00:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 01:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 02:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 03:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 04:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 05:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 06:00:00,33,26,12,,,,80,80,80,120,120,120,40,40,40,,4,6,2
2019-05-19 07:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 08:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 09:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 10:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 11:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 12:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 13:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 14:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 15:00:00,33,19.5,19.5,140,140,140,110,110,110,110,110,110,30,30,30,7,5.5,5.5,1.5
2019-05-19 16:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 17:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 18:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 19:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 19:30:00,,,,,,,,,,,,,,,,,,,
2019-05-19 20:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 21:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 22:00:00,,,,,,,,,,,,,,,,,,,
2019-05-19 23:00:00,33,21,21,140,140,140,120,120,120,120,120,120,40,40,40,7,6,6,2
2019-05-21 00:00:00,33,22,22,140,140,140,100,100,100,110,110,110,90,90,90,7,5,5.5,4.5
2019-05-21 01:00:00,33,20.5,20.5,130,130,130,90,90,90,110,110,110,80,80,80,6.5,4.5,5.5,4
2019-05-21 02:00:00,33,20.5,20.5,130,130,130,90,90,90,110,110,110,80,80,80,6.5,4.5,5.5,4
2019-05-21 03:00:00,33,20.5,20.5,130,130,130,80,80,80,110,110,110,80,80,80,6.5,4,5.5,4
2019-05-21 04:00:00,34,20.5,20.5,130,130,130,80,80,80,110,110,110,80,80,80,6.5,4,5.5,4
2019-05-21 05:00:00,33,20.5,20.5,130,130,130,80,80,80,110,110,110,80,80,80,6.5,4,5.5,4
2019-05-21 06:00:00,33,20.5,20.5,130,130,130,80,80,80,100,100,100,80,80,80,6.5,4,5,4
2019-05-21 07:00:00,33,20.5,20.5,140,140,140,90,90,90,100,100,100,70,70,70,7,4.5,5,3.5
2019-05-21 08:00:00,33,19.5,19.5,140,140,140,90,90,90,110,110,110,70,70,70,7,4.5,5.5,3.5
2019-05-21 09:00:00,33,22,22,150,150,150,90,90,90,120,120,120,80,80,80,7.5,4.5,6,4
2019-05-21 10:00:00,33,22.5,22.5,150,150,150,100,100,100,120,120,120,80,80,80,7.5,5,6,4
2019-05-21 11:00:00,33,24,24,160,160,160,110,110,110,120,120,120,90,90,90,8,5.5,6,4.5
2019-05-21 12:00:00,33,24,24,160,160,160,110,110,110,120,120,120,90,90,90,8,5.5,6,4.5
2019-05-21 13:00:00,33,22,23,150,150,150,100,100,100,110,110,110,80,80,80,7.5,5,5.5,4
2019-05-21 14:00:00,33,22,24,150,150,150,100,100,100,110,110,110,80,80,80,7.5,5,5.5,4
2019-05-21 15:00:00,33,,,160,160,160,110,110,110,70,70,70,80,80,80,8,5.5,3.5,4
2019-05-21 16:00:00,33,21.5,21.5,120,120,120,110,110,110,70,70,70,30,30,30,6,5.5,3.5,1.5
2019-05-21 17:00:00,33,21.5,21.5,150,150,150,110,110,110,80,80,80,90,90,90,7.5,5.5,4,4.5
2019-05-21 18:00:00,33,21.5,21.5,150,150,150,110,110,110,80,80,80,90,90,90,7.5,5.5,4,4.5
2019-05-21 19:00:00,33,21.5,21.5,150,150,150,110,110,110,80,80,80,90,90,90,7.5,5.5,4,4.5
2019-05-21 19:30:00,33,,,150,150,150,110,110,110,80,80,80,90,90,90,7.5,5.5,4,4.5
2019-05-21 20:00:00,33,,,130,130,130,130,130,130,60,60,60,100,100,100,6.5,6.5,3,5
2019-05-21 21:00:00,,,,,,,,,,,,,,,,,,,
2019-05-21 22:00:00,33,22,22,170,170,170,90,90,90,80,80,80,100,100,100,8.5,4.5,4,5
2019-05-21 23:00:00,33,11.5,29,120,120,120,120,120,120,60,60,60,30,30,30,6,6,3,1.5
2019-05-22 00:00:00,33,23.5,23.5,150,150,150,100,100,100,120,120,120,100,100,100,7.5,5,60,5
2019-05-22 01:00:00,33,23,23,140,140,140,100,100,100,120,120,120,100,100,100,7,5,6,5
2019-05-22 02:00:00,33,23,23,140,140,140,100,100,100,120,120,120,100,100,100,7,5,6,5
2019-05-22 03:00:00,33,23.5,2.5,140,140,140,110,110,110,120,120,120,100,100,100,7,5.5,6,5
2019-05-22 04:00:00,33,21.5,21.5,130,130,130,100,100,100,110,110,110,90,90,90,6.5,5,5.5,4.5
2019-05-22 05:00:00,33,20.5,20.5,130,130,130,100,100,100,100,100,100,80,80,80,6.5,5,5,4
2019-05-22 06:00:00,33,20.5,20.5,130,130,130,100,100,100,100,100,100,80,80,80,6.5,5,5,4
2019-05-22 07:00:00,33,21.5,21.5,140,140,140,100,100,100,110,110,110,80,80,80,7,5,5.5,4
2019-05-22 08:00:00,,,,,,,,,,,,,,,,,,,
2019-05-22 09:00:00,33,21.5,21.5,140,140,140,100,100,100,120,120,120,100,100,100,7,5,6,5
2019-05-22 10:00:00,33,24,5.5,,,,50,50,50,60,60,60,,,,,2.5,3,
2019-05-22 11:00:00,33,24,5.5,,,,50,50,50,60,60,60,,,,,2.5,3,
2019-05-22 12:00:00,33,24,5.5,,,,50,50,50,60,60,60,,,,,2.5,3,
2019-05-22 13:00:00,33,24,3,,,,,,,60,60,60,,,,,,3,
2019-05-22 14:00:00,,,,,,,,,,,,,,,,,,,
2019-05-22 15:00:00,33,22.5,25,110,110,110,120,120,120,110,110,110,110,110,110,5.5,6,5.5,5.5
2019-05-22 16:00:00,33,23,23,160,160,160,110,110,110,50,50,50,100,100,100,8,5.5,2.5,5
2019-05-22 17:00:00,33,23,23,160,160,160,110,110,110,100,100,100,90,90,90,8,5.5,5,4.5
2019-05-22 18:00:00,33,23,23,160,160,160,110,110,110,100,100,100,90,90,90,8,5.5,5,4.5
2019-05-22 19:00:00,33,24,24,160,160,160,120,120,120,100,100,100,100,100,100,8,6,5,5
2019-05-22 19:30:00,,,,,,,,,,,,,,,,,,,
2019-05-22 20:00:00,33,24,24,160,160,160,120,120,120,100,100,100,100,100,100,8,6,5,5
2019-05-22 21:00:00,33,24,24,160,160,160,120,120,120,100,100,100,100,100,100,8,6,5,5
2019-05-22 22:00:00,33,24.5,24.5,140,140,140,120,120,120,120,120,120,110,110,110,7,6,6,5.5
2019-05-22 23:00:00,33,24.5,24.5,140,140,140,120,120,120,120,120,120,110,110,110,7,6,6,5.5
2019-05-23 00:00:00,8,,,,,,,,,,,,,,,,,,
2019-05-23 01:00:00,25,17.5,24,150,150,150,110,110,110,60,60,60,30,30,30,7.5,5.5,3,1.5
2019-05-23 02:00:00,25,17.5,24,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 03:00:00,28,21,21,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 04:00:00,28,21,21,150,150,150,110,110,110,80,80,80,80,80,80,6.5,5.5,4,4
2019-05-23 05:00:00,28,21,21,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 06:00:00,28,21,21,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 07:00:00,33,21,21,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 08:00:00,33,21,21,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 09:00:00,33,21,21,150,150,150,110,110,110,80,80,80,80,80,80,7.5,5.5,4,4
2019-05-23 10:00:00,33,21,21,120,120,120,110,110,110,90,90,90,100,100,100,6,5.5,4.5,5
2019-05-23 11:00:00,33,21,21,120,120,120,110,110,110,90,90,90,100,100,100,6,5.5,4.5,5
2019-05-23 12:00:00,33,21,21,120,120,120,110,110,110,90,90,90,100,100,100,6,5.5,4.5,5
2019-05-23 13:00:00,,,,,,,,,,,,,,,,,,,
2019-05-23 14:00:00,,,,,,,,,,,,,,,,,,,
2019-05-23 15:00:00,33,24,24,150,150,150,110,110,110,130,130,130,90,90,90,7.5,5.5,6.5,4.5
2019-05-23 16:00:00,33,24,24,150,150,150,110,110,110,130,130,130,90,90,90,7.5,5.5,6.5,4.5
2019-05-23 17:00:00,33,24,24,150,150,150,110,110,110,130,130,130,90,90,90,7.5,5.5,6.5,4.5
2019-05-23 18:00:00,33,24,24,150,150,150,110,110,110,130,130,130,90,90,90,7.5,5.5,6.5,4.5
2019-05-23 19:00:00,33,27.5,27.5,160,160,160,130,130,130,160,160,160,100,100,100,8,6.5,8,5
2019-05-23 19:30:00,,,,,,,,,,,,,,,,,,,
2019-05-23 20:00:00,33,27.5,27.5,160,160,160,130,130,130,160,160,160,100,100,100,8,6.5,8,5
2019-05-23 21:00:00,33,27.5,27.5,160,160,160,130,130,130,160,160,160,100,100,100,8,6.5,8,5
2019-05-23 22:00:00,33,27.5,27.5,160,160,160,130,130,130,160,160,160,100,100,100,8,6.5,8,5
2019-05-23 23:00:00,33,25,25.5,160,160,160,120,120,120,130,130,130,100,100,100,8,6,6.5,5
2019-05-24 00:00:00,33,24.5,24.5,150,150,150,120,120,120,120,120,120,100,100,100,7.5,6,6,5
2019-05-24 01:00:00,33,23,23,140,140,140,110,110,110,120,120,120,90,90,90,7,5.5,6,4.5
2019-05-24 02:00:00,33,23,23,140,140,140,110,110,110,120,120,120,90,90,90,7,5.5,6,4.5
2019-05-24 03:00:00,33,24.5,24.5,150,150,150,120,120,120,120,120,120,100,100,100,7.5,6,6,5
2019-05-24 04:00:00,33,24.5,24.5,150,150,150,120,120,120,120,120,120,100,100,100,7.5,6,6,5
2019-05-24 05:00:00,33,22.5,22.5,140,140,140,110,110,110,110,110,110,90,90,90,7,5.5,5.5,4.5
2019-05-24 06:00:00,33,22,22,140,140,140,110,110,110,110,110,110,80,80,80,7,5.5,5.5,4
2019-05-24 07:00:00,33,22,22,140,140,140,110,110,110,110,110,110,80,80,80,7,5.5,5.5,4
2019-05-24 08:00:00,33,20.5,20.5,150,150,150,100,100,100,110,110,110,50,50,50,7.5,5,5.5,2.5
2019-05-24 09:00:00,33,20.5,20.5,150,150,150,100,100,100,110,110,110,50,50,50,7.5,5,5.5,2.5
2019-05-24 10:00:00,33,22,22,150,150,150,100,100,100,110,110,110,80,80,80,7.5,5,5.5,4
2019-05-24 11:00:00,33,22,22,140,140,140,100,100,100,110,110,110,80,80,80,7,5,5.5,4
2019-05-24 12:00:00,33,22,22,140,140,140,100,100,100,110,110,110,80,80,80,7,5,5.5,4
2019-05-24 13:00:00,33,22,22,140,140,140,100,100,100,110,110,110,80,80,80,7,5,5.5,4
2019-05-24 14:00:00,33,22,22,140,140,140,100,100,100,110,110,110,80,80,80,7,5,5.5,4
2019-05-24 15:00:00,33,19,19,110,110,110,80,80,80,90,90,90,60,60,60,5.5,4,4.5,3
2019-05-24 16:00:00,33,19,19,110,110,110,80,80,80,90,90,90,60,60,60,5.5,4,4.5,3
2019-05-24 17:00:00,33,19,19,110,110,110,80,80,80,90,90,90,60,60,60,5.5,4,4.5,3
2019-05-24 18:00:00,33,20,20,110,110,110,100,100,100,90,90,90,60,60,60,5.5,5,4.5,3
2019-05-24 19:00:00,33,20,20,110,110,110,100,100,100,90,90,90,60,60,60,5.5,5,4.5,3
2019-05-24 19:30:00,,,,,,,,,,,,,,,,,,,
2019-05-24 20:00:00,33,20,20,110,110,110,100,100,100,90,90,90,60,60,60,5.5,5,4.5,3
2019-05-24 21:00:00,33,20,20,110,110,110,100,100,100,90,90,90,60,60,60,5.5,5,4.5,3
2019-05-24 22:00:00,33,20,20,110,110,110,100,100,100,80,80,80,60,60,60,5.5,5,4,3
2019-05-24 23:00:00,33,20,20,110,110,110,100,100,100,80,80,80,60,60,60,5.5,5,4,3
2019-05-25 00:00:00,33,18.5,18.5,130,130,130,80,80,80,110,110,110,60,60,60,6.5,4,5.5,3
2019-05-25 01:00:00,33,18.5,18.5,130,130,130,90,90,90,110,110,110,60,60,60,6.5,4.5,5.5,3
2019-05-25 02:00:00,33,18.5,18.5,120,120,120,80,80,80,100,100,100,60,60,60,6,4,5,3
2019-05-25 03:00:00,17,18,18,120,120,120,80,80,80,100,100,100,60,60,60,6,4,5,3
2019-05-25 04:00:00,17,18,18,120,120,120,80,80,80,100,100,100,60,60,60,6,4,5,3
2019-05-25 05:00:00,17,18,18,120,120,120,80,80,80,100,100,100,60,60,60,6,4,5,3
2019-05-25 06:00:00,17,18,18,120,120,120,80,80,80,100,100,100,50,50,50,6,4,5,2.5
2019-05-25 07:00:00,17,17.5,17.5,120,120,120,80,80,80,100,100,100,50,50,50,6,4,5,2.5
2019-05-25 08:00:00,17,17,17,130,130,130,70,70,70,90,90,90,50,50,50,6.5,3.5,4.5,2.5
2019-05-25 09:00:00,25,17,17,130,130,130,70,70,70,90,90,90,50,50,50,6.5,3.5,4.5,2.5
2019-05-25 10:00:00,33,19,19,130,130,130,80,80,80,90,90,90,50,50,50,6.5,4,4.5,2.5
2019-05-25 11:00:00,33,19,19,130,130,130,90,90,90,90,90,90,70,70,70,6.5,4.5,4.5,3.5
2019-05-25 12:00:00,33,19,19,130,130,130,90,90,90,90,90,90,70,70,70,6.5,4.5,4.5,3.5
2019-05-25 13:00:00,33,17.5,17.5,110,110,110,100,100,100,80,80,80,60,60,60,5.5,5,4,3
2019-05-25 14:00:00,33,18,18,120,120,120,100,100,100,80,80,80,60,60,60,6,5,4,3
2019-05-25 15:00:00,33,18,18,120,120,120,100,100,100,80,80,80,60,60,60,6,5,4,3
2019-05-25 16:00:00,33,18,18,120,120,120,100,100,100,80,80,80,60,60,60,6,5,4,3
2019-05-25 17:00:00,33,18,18,130,130,130,100,100,100,80,80,80,70,70,70,6.5,5,4,3.5
2019-05-25 18:00:00,33,19,19,130,130,130,90,90,90,90,90,90,70,70,70,6.5,4.5,4.5,3.5
2019-05-25 19:00:00,33,21.5,21.5,140,1400,140,110,110,110,90,90,90,70,70,70,7,5.5,4.5,3.5
2019-05-25 19:30:00,33,21.5,21.5,140,1400,140,110,110,110,90,90,90,70,70,70,7,5.5,4.5,3.5
2019-05-25 20:00:00,33,22,22,140,140,140,110,110,110,90,90,90,80,80,80,7,5.5,4.5,4
2019-05-25 21:00:00,33,22,22,140,140,140,110,110,110,90,90,90,80,80,80,7,5.5,4.5,4
2019-05-25 22:00:00,33,22,22,140,140,140,110,110,110,90,90,90,80,80,80,7,5.5,4.5,4
2019-05-25 23:00:00,33,22,22,140,140,140,110,110,110,90,90,90,80,80,80,7,5.5,4.5,4
2019-05-27 00:00:00,33,24.5,24.5,180,180,180,90,90,90,120,120,120,100,100,100,9,4.5,6,5
2019-05-27 01:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 02:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 03:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 04:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 05:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 06:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 07:00:00,33,25,25,160,160,160,100,100,100,120,120,120,100,100,100,8,5,6,5
2019-05-27 08:00:00,33,22,22,160,160,160,100,100,100,110,110,110,70,70,70,8,5,5.5,3.5
2019-05-27 09:00:00,33,22,22,160,160,160,100,100,100,110,110,110,70,70,70,8,5,5.5,3.5
2019-05-27 10:00:00,33,22,22,140,140,140,100,100,100,110,110,110,70,70,70,7,5,55,3.5
2019-05-27 11:00:00,33,22,22,140,140,140,100,100,100,110,110,110,70,70,70,7,5,55,3.5
2019-05-27 12:00:00,33,18,18,140,140,140,100,100,100,40,40,40,80,80,80,7,5,2,4
2019-05-27 13:00:00,33,18,18,140,140,140,100,100,100,40,40,40,80,80,80,7,5,2,4
2019-05-27 14:00:00,33,21.5,21.5,140,140,140,100,100,100,110,110,110,80,80,80,7,5,5.5,4
2019-05-27 15:00:00,33,22,22,150,150,150,120,120,120,90,90,90,80,80,80,7.5,6,4.5,4
2019-05-27 16:00:00,33,22,22,150,150,150,120,120,120,90,90,90,80,80,80,7.5,6,4.5,4
2019-05-27 17:00:00,33,22,22,150,150,150,120,120,120,90,90,90,80,80,80,7.5,6,4.5,4
2019-05-27 18:00:00,33,20,20,150,150,150,110,110,110,90,90,90,70,70,70,7.5,5.5,4.5,3.5
2019-05-27 19:00:00,33,22.5,22.5,150,150,150,120,120,120,90,90,90,90,90,90,7.5,6,4.5,4.5
2019-05-27 19:30:00,33,24.5,24.5,180,180,180,120,120,120,100,100,100,90,90,90,9,6,5,4.5
2019-05-27 20:00:00,33,24.5,24.5,180,180,180,120,120,120,100,100,100,90,90,90,9,6,5,4.5
2019-05-27 21:00:00,33,26,26,190,190,190,130,130,130,100,100,100,100,100,100,9.5,6.5,5,5
2019-05-27 22:00:00,33,25.5,25.5,180,180,180,130,130,130,100,100,100,100,100,100,9,6.5,5,5
2019-05-27 23:00:00,33,25,25,160,160,160,120,120,120,120,120,120,100,100,100,8,6,6,5
2019-05-28 00:00:00,33,21,21,140,140,140,110,110,110,120,120,120,90,90,90,7,5.5,6,4.5
2019-05-28 01:00:00,,,,,,,,,,,,,,,,,,,
2019-05-28 02:00:00,25,23,23,140,140,140,110,110,110,120,120,120,90,90,90,7,5.5,6,4.5
2019-05-28 03:00:00,25,23,23,140,140,140,110,110,110,120,120,120,90,90,90,7,5.5,6,4.5
2019-05-28 04:00:00,25,19,19,120,120,120,90,90,90,100,100,100,70,70,70,6,4.5,5,3.5
2019-05-28 05:00:00,25,19,19,120,120,120,90,90,90,100,100,100,70,70,70,6,4.5,5,3.5
2019-05-28 06:00:00,25,19,19,120,120,120,90,90,90,100,100,100,70,70,70,6,4.5,5,3.5
2019-05-28 07:00:00,25,19.5,19.5,120,120,120,100,100,100,100,100,100,70,70,70,6,5,5,3.5
2019-05-28 08:00:00,25,,,,,,,,,,,,70,70,70,6.5,5,5.5,3.5
2019-05-28 09:00:00,25,,,,,,,,,,,,70,70,70,6.5,5,6,3.5
2019-05-28 10:00:00,25,,,,,,,,,,,,80,80,80,6.5,5,6,4
2019-05-28 11:00:00,25,,,,,,,,,80,80,80,80,80,80,7,5.5,4,4
2019-05-28 12:00:00,25,,,,,,,,,60,60,60,80,80,80,7,5.5,3,4
2019-05-28 13:00:00,33,25,25,160,160,160,110,110,110,110,110,110,110,110,110,8,5.5,5.5,5.5
2019-05-28 14:00:00,33,21.5,21.5,130,130,130,110,110,110,110,110,110,80,80,80,6.5,5.5,5.5,4
2019-05-28 15:00:00,33,21.5,21.5,130,130,130,110,110,110,110,110,110,80,80,80,6.5,5.5,5.5,4
2019-05-28 16:00:00,33,21.5,21.5,130,130,130,110,110,110,110,110,110,80,80,80,6.5,5.5,5.5,4
2019-05-28 17:00:00,33,23.5,23.5,120,120,120,120,120,120,120,120,120,100,100,100,6,6,6,5
2019-05-28 18:00:00,33,20.5,20.5,120,120,120,120,120,120,120,120,120,100,100,100,6,6,6,5
2019-05-28 19:00:00,33,23.5,23.5,140,140,140,140,140,140,120,120,120,100,100,100,7,6.5,6,5
2019-05-28 19:30:00,33,23.5,23.5,140,140,140,140,140,140,120,120,120,100,100,100,7,6.5,6,5
2019-05-28 20:00:00,33,23.5,23.5,140,140,140,140,140,140,120,120,120,100,100,100,7,6.5,6,5
2019-05-28 21:00:00,33,23.5,23.5,140,140,140,140,140,140,120,120,120,100,100,100,7,6.5,6,5
2019-05-28 22:00:00,33,23.5,23.5,140,140,140,140,140,140,120,120,120,100,100,100,7,6.5,6,5
2019-05-28 23:00:00,33,24,24,160,160,160,120,120,120,100,100,100,100,100,100,8,6,5,5
2019-05-29 00:00:00,33,24,24,160,160,160,120,120,120,100,100,100,100,100,100,8,6,5,5
2019-05-29 01:00:00,33,21.5,21.5,140,140,140,110,110,110,90,90,90,90,90,90,7,5.5,4.5,4.5
2019-05-29 02:00:00,33,21.5,21.5,140,140,140,110,110,110,90,90,90,90,90,90,7,5.5,4.5,4.5
2019-05-29 03:00:00,33,21.5,21.5,140,140,140,110,110,110,90,90,90,90,90,90,7,5.5,4.5,4.5
2019-05-29 04:00:00,33,21.5,21.5,140,140,140,110,110,110,90,90,90,90,90,90,7,5.5,4.5,4.5
2019-05-29 05:00:00,33,21.5,21.5,140,140,140,110,110,110,90,90,90,90,90,90,7,5.5,4.5,4.5
2019-05-29 06:00:00,33,20,20,140,140,140,90,90,90,90,90,90,80,80,80,7,4.5,4.5,4
2019-05-29 07:00:00,33,20,20,140,140,140,90,90,90,90,90,90,80,80,80,7,4.5,4.5,4
2019-05-29 08:00:00,,,,,,,,,,,,,,,,,,,
2019-05-29 09:00:00,25,22.5,22.5,120,120,120,120,120,120,110,110,110,100,100,100,6,6,5.5,5
2019-05-29 10:00:00,25,21.5,22.5,120,120,120,120,120,120,110,110,110,100,100,100,6,6,5.5,5
2019-05-29 11:00:00,25,22.5,22.5,120,120,120,120,120,120,100,100,100,100,100,100,6,6,5,5
2019-05-29 12:00:00,25,22.5,22.5,120,120,120,60,60,60,100,100,100,100,100,100,6,3,5,5
2019-05-29 13:00:00,25,22.5,22.5,120,120,120,120,120,120,60,60,60,100,100,100,6,6,3,5
2019-05-29 14:00:00,25,24,24,150,150,150,120,120,120,120,120,120,90,90,90,7.5,6,6,4.5
2019-05-29 15:00:00,25,24,24,150,150,150,120,120,120,120,120,120,90,90,90,7.5,6,6,4.5
2019-05-29 16:00:00,25,24.5,24.5,160,160,160,120,120,120,120,120,120,90,90,90,8,6,6,4.5
2019-05-29 17:00:00,25,25.5,25.5,160,160,160,120,120,120,130,130,130,100,100,100,8,6,6.5,5
2019-05-29 18:00:00,25,26,26,170,170,170,120,120,120,130,130,130,100,100,100,8.5,6,6.5,5
2019-05-29 19:00:00,25,26.5,26.5,170,170,170,130,130,130,130,130,130,100,100,100,8.5,6.5,6.5,5
2019-05-29 19:30:00,,,,,,,,,,,,,,,,,,,
2019-05-29 20:00:00,25,27.5,27.5,170,170,170,140,140,140,130,130,130,110,110,110,8.5,7,6.5,5.5
2019-05-29 21:00:00,25,27,27,170,170,170,140,140,140,130,130,130,100,100,100,8.5,7,6.5,5
2019-05-29 22:00:00,25,27,27,170,170,170,140,140,140,130,130,130,100,100,100,8.5,7,6.5,5
2019-05-29 23:00:00,25,27.5,27.5,180,180,180,140,140,140,130,130,130,100,100,100,9,7,6.5,5
2019-05-30 00:00:00,25,26,26,160,160,160,120,120,120,140,140,140,100,100,100,8,6,7,5
2019-05-30 01:00:00,25,26,26,160,160,160,120,120,120,140,140,140,100,100,100,8,6,7,5
2019-05-30 02:00:00,25,24.5,24.5,150,150,,110,110,110,130,130,130,100,100,100,7.5,5.5,6.5,5
2019-05-30 03:00:00,25,23,23,140,140,140,100,100,100,120,120,120,100,100,100,7,5,6,5
2019-05-30 04:00:00,25,24.5,24.5,140,140,140,100,100,100,100,100,100,90,90,90,7,5,5,4.5
2019-05-30 05:00:00,25,24.5,24.5,140,140,140,100,100,100,100,100,100,90,90,90,7,5,5,4.5
2019-05-30 06:00:00,25,24.5,24.5,140,140,140,100,100,100,100,100,100,90,90,90,7,5,5,4.5
2019-05-30 07:00:00,25,21.5,21.5,130,130,130,100,100,100,100,100,100,90,90,90,6.5,5,5,4.5
2019-05-30 08:00:00,,,,,,,,,,,,,,,,,,,
2019-05-30 09:00:00,,,,,,,,,,,,,,,,,,,
2019-05-30 10:00:00,,,,,,,,,,,,,,,,,,,
2019-05-30 11:00:00,33,24,24,140,140,140,130,130,130,120,120,120,90,90,90,7,6.5,6,4.5
2019-05-30 12:00:00,33,24,24,140,140,140,130,130,130,120,120,120,90,90,90,7,6.5,6,4.5
2019-05-30 13:00:00,33,24.5,24.5,150,150,150,130,130,130,120,120,6,90,90,90,7.5,6.5,90,4.5
2019-05-30 14:00:00,33,24.5,24.5,150,150,150,130,130,130,120,120,120,90,90,90,7.5,6.5,6,4.5
2019-05-30 15:00:00,33,24.5,24.5,150,150,150,130,130,130,120,120,120,90,90,90,7.5,6.5,6,4.5
2019-05-30 16:00:00,33,22.5,22.5,110,110,110,130,130,130,120,120,120,90,90,90,5.5,6.5,6,4.5
2019-05-30 17:00:00,33,19.5,19.5,100,100,100,110,110,110,110,110,110,70,70,70,5,5.5,5.5,3.5
2019-05-30 18:00:00,33,21.5,21.5,140,140,140,110,110,110,110,110,110,70,70,70,7,5.5,5.5,3.5
2019-05-30 19:00:00,33,21.5,21.5,140,140,140,110,110,110,110,110,110,70,70,70,7,5.5,5.57,3.5
2019-05-30 19:30:00,33,24.5,24.5,160,160,160,130,130,130,100,100,100,100,100,100,8,6.5,5,5
2019-05-30 20:00:00,33,24.5,24.5,160,160,160,130,130,130,100,100,100,100,100,100,8,6.5,5,5
2019-05-30 21:00:00,33,24.5,24.5,160,160,160,130,130,130,100,100,100,100,100,100,8,6.5,5,5
2019-05-30 22:00:00,33,21,26,180,180,180,90,90,90,120,120,120,30,30,30,9,4.5,6,1.5
2019-05-30 23:00:00,,,,,,,,,,,,,,,,,,,
2019-06-06 00:00:00,33,21.2,21.2,283,331,367,222,290,244,288,302,283,254,298,255,6.2,4.7,5.5,4.8
2019-06-06 01:00:00,33,20.5,20.5,205,310,344,219,288,240,287,296,281,235,238,238,5.9,4.7,5.4,4.5
2019-06-06 02:00:00,33,20,20,265,302,336,214,286,254,288,294,283,225,230,230,5.8,4.5,5.4,4.3
